7.150161422370515663e-01,7.148292660713195801e-01
8.694873101935516324e-01,8.691485524177551270e-01
1.012373140553318285e+00,1.011960744857788086e+00
1.108917620526128189e+00,1.108509898185729980e+00
1.089608724531566208e+00,1.089224100112915039e+00
7.875081894354769574e-01,7.873258590698242188e-01
8.306293942304415756e-01,8.303169608116149902e-01
7.141458778971717658e-01,7.140069603919982910e-01
9.930642445587530842e-01,9.927731156349182129e-01
7.898305211803118286e-01,7.896854877471923828e-01
6.811241983653462118e-01,6.810320019721984863e-01
9.042433229837647524e-01,9.039502143859863281e-01
1.081724696101165506e+00,1.081263542175292969e+00
7.778081027773637857e-01,7.775879502296447754e-01
8.965197645859398490e-01,8.962279558181762695e-01
9.737553485641893269e-01,9.734349250793457031e-01
8.234425267646139357e-01,8.231456279754638672e-01
1.096586001482562800e+00,1.096214890480041504e+00
8.424548558011605293e-01,8.421772122383117676e-01
8.115606222098646905e-01,8.112956881523132324e-01
9.766918199816121415e-01,9.762116670608520508e-01
7.689247591660169912e-01,7.687433362007141113e-01
6.810562305773646408e-01,6.808969974517822266e-01
6.402922098232478598e-01,6.401838660240173340e-01
7.081760592598593806e-01,7.080153226852416992e-01
1.070299828537004005e+00,1.069761157035827637e+00
1.007381998511264420e+00,1.007015824317932129e+00
6.564517830736532611e-01,6.563736200332641602e-01
8.644937338116879255e-01,8.642675876617431641e-01
6.731439643175779475e-01,6.729636788368225098e-01
8.576700144262464631e-01,8.573932051658630371e-01
6.997297553670478454e-01,6.995995640754699707e-01
1.011297968598657615e+00,1.010913968086242676e+00
6.060249589212672872e-01,6.059166789054870605e-01
6.765525860411463199e-01,6.763675212860107422e-01
8.042466437104283106e-01,8.040384054183959961e-01
1.043267374144615012e+00,1.042925834655761719e+00
1.029050926860909154e+00,1.028642177581787109e+00
6.384612346140323691e-01,6.383287906646728516e-01
9.814789069620182271e-01,9.811424016952514648e-01
8.510990419333288592e-01,8.508185148239135742e-01
9.698935693652777079e-01,9.694941639900207520e-01
8.737505990254026411e-01,8.734840154647827148e-01
7.105418472646374273e-01,7.104443311691284180e-01
7.922517262153015993e-01,7.920695543289184570e-01
8.965197645859419584e-01,8.963047266006469727e-01
8.799312869935719261e-01,8.796604275703430176e-01
6.641401978391784366e-01,6.640680432319641113e-01
7.946950569013041532e-01,7.944124937057495117e-01
6.889176634694585966e-01,6.887641549110412598e-01
8.078506743429636483e-01,8.076716661453247070e-01
6.968807630969368061e-01,6.967307925224304199e-01
9.235522189783285096e-01,9.232785105705261230e-01
9.853406861609264045e-01,9.849442243576049805e-01
7.459103758283512908e-01,7.457387447357177734e-01
8.006426130779030759e-01,8.003755807876586914e-01
1.029710127266274755e+00,1.029401063919067383e+00
9.699540024900101809e-01,9.695838689804077148e-01
9.467723303362982623e-01,9.465261101722717285e-01
7.604163199580118437e-01,7.602657675743103027e-01
7.585547265173698817e-01,7.583977580070495605e-01
8.485965628950075113e-01,8.483061790466308594e-01
7.597755200530891262e-01,7.596107721328735352e-01
7.453860263624833005e-01,7.452194094657897949e-01
8.540401933979020477e-01,8.538275957107543945e-01
9.096849363545391753e-01,9.093194603919982910e-01
6.646937835841288944e-01,6.645226478576660156e-01
6.760745115652824211e-01,6.759538054466247559e-01
8.424548558011646371e-01,8.422212004661560059e-01
9.405422949778895481e-01,9.402722716331481934e-01
7.696372830918172259e-01,7.694846391677856445e-01
1.014867597715516823e+00,1.014568567276000977e+00
9.158286605805034952e-01,9.155719280242919922e-01
8.270077390055137201e-01,8.268135190010070801e-01
9.350662152814890327e-01,9.346808791160583496e-01
1.066450288917557554e+00,1.066097497940063477e+00
7.298560304077756911e-01,7.297070026397705078e-01
9.021408365179953703e-01,9.018989205360412598e-01
7.898305211803112735e-01,7.895786166191101074e-01
7.397995324785716642e-01,7.396419048309326172e-01
1.035570564446522068e+00,1.035237550735473633e+00
1.037324395328261151e+00,1.036821603775024414e+00
8.078506743429637593e-01,8.076340556144714355e-01
7.806663886185648549e-01,7.804641723632812500e-01
9.385274749252500159e-01,9.381436109542846680e-01
7.343250382316144353e-01,7.341070175170898438e-01
8.059447003311678293e-01,8.057301640510559082e-01
8.959583788336966670e-01,8.956964015960693359e-01
1.044010671683566649e+00,1.043513298034667969e+00
8.801268120390007832e-01,8.798925280570983887e-01
9.474972048772579702e-01,9.471685290336608887e-01
1.029838796124016298e+00,1.029541254043579102e+00
7.042231251075197207e-01,7.040734291076660156e-01
9.887404784786295586e-01,9.883897900581359863e-01
9.467723303362985954e-01,9.463836550712585449e-01
7.696372830918171148e-01,7.695191502571105957e-01
8.402869500357379451e-01,8.399334549903869629e-01
6.817096022044066839e-01,6.816030144691467285e-01
6.686467177364683323e-01,6.684729456901550293e-01
9.660317901663639795e-01,9.656186699867248535e-01
